"date","date2","Overall UK ONS CPIH","Overall UK Micro CPI","London","South East","South West","East of England","East Midlands","West Midlands","Yorkshire and the Humber","North West","North East","Wales","Scotland","Northern Ireland"
199904,1999-04-01,2,1.43595803959704,1.57759011851306,1.47995826425342,1.64220463914351,1.28311265891359,1.56694675089055,1.57757613734966,1.59595810392339,1.67359903196096,1.69347896348828,0.80911379754387,1.0201167416557,0.816240685097314
199905,1999-05-01,1.7,1.20853860252026,1.39167972370482,1.26760019474235,1.49304314052512,1.08458551323127,1.33035130739474,1.39646300991199,1.2527609071872,1.31349215119947,1.45894597719642,0.617248270100079,0.810323583828554,0.546408701382561
199906,1999-06-01,1.8,1.32648288787636,1.29956380221248,1.41105411536502,1.58771461639684,1.51373785487348,1.67355728973828,1.37426993183507,1.21882557099888,1.53529839463149,1.56514298888339,0.805398034704408,1.06809918677915,0.594958425309544
199907,1999-07-01,1.7,1.32383104867047,1.50583645326507,1.48288010672055,1.39554633159091,1.19546374868953,1.46307315884651,1.29094040836311,1.16133949718711,1.41039314501681,1.73114023210066,0.820679448682693,1.2385003885701,1.10078548719534
199908,1999-08-01,1.6,1.35531190152525,1.69959382368308,1.4591130959491,1.36872937524188,1.20769607719953,1.31384300283484,1.33069455009036,1.22194095357735,1.62868793376953,1.90885544325725,0.644080867448782,1.1457564324272,1.59110367662816
199909,1999-09-01,1.6,1.38871738749842,1.59947319994498,1.57942596669944,1.45286283698902,1.47722274080238,1.47481723948577,1.32613767040211,1.33797161280202,1.66521608845189,1.86564350517109,0.685677976275567,1.19226649797248,1.44947370695006
199910,1999-10-01,1.5,1.27661741750904,1.57628323353181,1.60976973743183,1.4955306041033,1.14892326634763,1.40860259059963,1.02148299778282,1.20351720551153,1.52823003354807,1.55803644835986,0.621155197439771,1.00517154151456,1.50476466106588
199911,1999-11-01,1.5,1.29866538052945,1.57260421415224,1.52682707315526,1.6228541032743,1.07294103282565,1.53545458096078,1.11601127492926,1.25892187593386,1.70472394696537,1.68770272296905,0.874782256005524,1.07748081486143,1.61165376706718
199912,1999-12-01,1.5,1.29619885881918,1.61072581214026,1.44023566908462,1.39445896502823,1.11136474140272,1.67532386299447,1.09014703134414,1.22803920832071,1.52044822743149,1.78253870014877,1.30996919363391,1.32417942065766,1.19909435045324
200001,2000-01-01,1.2,0.62772989858928,1.17579352794124,0.889405320415637,0.808904198572957,0.322757362024428,1.24339406016067,0.49407340182468,0.432568795686228,0.83339662913946,0.542024365629024,0.42593295665172,0.408456878447683,0.224208698207273
200002,2000-02-01,1.2,0.974699124748635,1.45108526029332,1.29261526377382,1.19116147845859,0.352590022747612,1.29506153332826,0.488041427152064,0.292365487683899,0.709950389596359,0.19794162486495,0.597326811606957,0.639418479219533,0.743761498235673
200003,2000-03-01,1,0.526739634845597,1.22282617575948,0.664323793826838,0.457194770107683,-0.411480005037368,0.876795655569751,0.256672544762915,0.0595327281523561,0.333296675146544,0.150621553561181,0.164374985815363,0.030894127719816,0.696257183534654
200004,2000-04-01,0.9,0.864628756239116,1.53422854883016,1.14423024206278,0.875410430879464,0.221478176522893,1.41085847763345,0.445102462208791,0.14601864891679,0.637361173708295,0.284715323058626,0.554067861912144,0.350534793968671,1.00095506853679
200005,2000-05-01,1,0.678064239932663,1.31485518752505,0.993570288857315,0.591808975935848,0.26762109079308,1.08016953057366,0.461860062602848,0.0440134738074249,0.39908491943661,0.122790954011487,0.260500000390351,0.119448796670119,1.10718023570509
200006,2000-06-01,1.2,0.952428280626205,1.78287285774061,1.37933960016248,0.874826633378545,0.69362157608468,1.07611008684463,0.595445380649506,0.360522133485408,0.622021841522202,0.259838322216877,0.466836898468093,0.247054685001991,0.970477656341173
200007,2000-07-01,1.2,0.690569261146456,1.38830498671962,1.10450814491156,0.94599543131455,0.496351850948473,0.997820924203152,0.328431282568009,0.03975662536706,0.418742122990068,-0.215382025713695,0.250104598401912,-0.0398425845628658,0.492099854143446
200008,2000-08-01,1,0.348217783736748,0.743738431440644,0.666148818329138,0.499247197364761,-0.0666449539190928,0.796125794683555,0.145945051867735,-0.272313007691904,0.174612109031314,-0.817044897875552,0.327125416250307,-0.176417115688776,0.208631043933472
200009,2000-09-01,1.3,0.637638274369334,1.0538075583977,0.908308672611047,0.951840356664269,0.282662738937955,0.821965917790513,0.69210948067846,-0.107241304350525,0.271507918950054,-0.293473841028791,0.391080810202027,0.0920473751867323,0.509337508723107
200010,2000-10-01,1.4,0.711141467207077,1.105088718345,0.935802471552605,0.846023504865334,0.266332436264904,0.892369030601836,0.812084409463143,-0.0739002786630194,0.372647938807269,-0.185265897363351,0.60144717792554,0.141476428609799,0.701390579224581
200011,2000-11-01,1.5,0.991136039385987,1.44702767190932,1.20767652130602,1.12037271035743,0.625131594950545,0.962026468410881,0.876563116937668,0.309197939574335,0.429609087388494,0.14295563168476,0.913602460808205,0.463477183120009,0.932941801436571
200012,2000-12-01,1.2,0.70805882836853,1.09760335315054,0.879488439938747,1.00816054379178,0.450007030459054,0.706183071989486,0.706380429200837,-0.0696757236271051,0.179270379433327,-0.283067150563443,0.351320177035341,0.208264453170681,0.979055211136259
200101,2001-01-01,1.2,0.61343616578593,0.963887026237042,0.889442258542461,0.582965617260967,0.237691974264309,0.602528718726214,0.729734007646332,-0.0354067885215859,-0.0321245633196243,-0.410658535481701,0.531204660613116,0.178836405687965,0.883342338941739
200102,2001-02-01,1.2,0.542944848964821,0.693286619053657,0.591982889803666,0.583311415973276,0.348384496861298,0.708683763742579,1.07907688755884,0.24587750592433,0.543384891100773,0.281558696709872,0.499251610588325,0.244896781335036,0.752755635717284
200103,2001-03-01,1.3,0.72982281390197,0.87468232547312,1.02741606412815,0.777860510999484,0.374909032274928,0.926149488389671,1.02818154283,0.485121525122079,0.635781577576333,0.179724574681006,0.748560726292746,0.252394381119614,0.682617645033678
200104,2001-04-01,1.5,0.353482517837578,0.470262295092416,0.665095886712552,0.44195510904006,0.113413945930962,0.27194440262428,0.734518786489868,0.135229985273533,0.260105423810875,-0.0695756150750348,0.190606179706632,0.0318418920148389,0.115101157461384
200105,2001-05-01,1.9,0.746349166963789,0.957472333128373,0.95690888566653,0.903036627035791,0.471025690814697,0.651890446711034,0.965724917276867,0.526536069011985,0.800056824501971,0.33698819048944,0.619948848245055,0.442133230032171,0.262605026649876
200106,2001-06-01,1.9,0.603849950265256,0.684501093477508,0.65391360098761,0.792581941830117,0.0831850465612849,0.739318068278338,0.947326935714821,0.508760260257102,0.695134520163698,0.337344818241259,0.587919568570294,0.155024895529277,0.533095049062138
200107,2001-07-01,1.7,0.394021453521454,0.271291069831481,0.197405203600698,0.618710009474222,0.256488468271443,0.712108900132957,0.907962145542895,0.174412881917729,0.295685992094863,0.20376441769907,0.435993230195453,0.0873055901835285,0.449654447500558
200108,2001-08-01,2.1,0.704971032880386,0.721717151246604,0.725014904010246,0.935321660382038,0.574636653954785,1.02861031978547,1.02574222575891,0.416371108871183,0.471486851282465,0.681850296365427,0.501075300809228,0.452628124156162,0.523419881000398
